Foundations and Trends in Robotics,2,22
I. J. Robotics and Automation,6,196
Statistical Analysis and Data Mining,13,556
Transportation Science,20,1332
J. Informetrics,26,2418
Ecological Informatics,12,677
Information Systems Research,29,2972
Operations Research,42,7406
Source Code for Biology and Medicine,1,1
SIGSPATIAL Special,7,163
JIPS,8,342
I. J. Social Robotics,15,914
Annual Reviews in Control,18,1419
I. J. Medical Informatics,26,2888
Adv. Data Analysis and Classification,8,252
T. Mass-Data Analysis of Images and Signals,4,39
Computers in Industry,21,1901
T. GIS,10,355
J. Medical Systems,16,1742
J. Classification,7,191
Algorithms for Molecular Biology,10,433
"Cognition, Technology & Work",9,305
IEEE T. Automation Science and Engineering,22,2209
I. J. Humanoid Robotics,13,647
I. J. Wireless & Optical Communications,7,147
I. J. Information Acquisition,5,133
Research and Practice in Technology Enhanced Learning,12,540
Enterprise Modelling and Information Systems Architectures,8,165
T. Large-Scale Data- and Knowledge-Centered Systems,7,136
Health Informatics Journal,10,407
I. J. Knowledge and Web Intelligence,4,54
IJOSSP,5,87
e-Minds,4,37
I. J. Computational Biology and Drug Design,5,110
I. J. Functional Informatics and Personalised Medicine,6,163
IT & People,10,310
OCLC Systems & Services,5,135
Online Information Review,14,761
The Electronic Library,11,546
J. Knowledge Management,18,1220
Internet Research,14,1470
BioData Mining,8,184
IJHPCA,14,979
I. J. Network Security,14,1539
IEEE T. Services Computing,26,1833
Encyclopedia of Complexity and Systems Science,23,5376
Encyclopedia of Database Systems,18,7127
Handbook of Automation,6,522
Encyclopedia of Biometrics,5,143
Towards Intelligent Engineering and Information Technology,4,58
Brain-Inspired Information Technology,3,20
Advances in Machine Learning II,5,68
Biomedical Data and Applications,2,17
Multi-Objective Swarm Intelligent Systems,1,6
Multi-Objective Swarm Intelligent System,2,10
Intelligent and Soft Computing in Infrastructure Systems Engineering,2,5
Constraint Handling Rules,5,55
REWERSE,6,79
Multimodal Corpora,6,84
Robust and Online Large-Scale Optimization,10,282
The eSTREAM Finalists,13,480
Artificial Intelligence: An International Perspective,3,20
Advances in Ubiquitous User Modelling,4,27
Human Machine Interaction,3,69
Computational Intelligence and Bioengineering,2,20
Handbook of Satisfiability,13,762
Ontology Representation,1,25
The Logic of Adaptive Behavior,0,0
"Legal Theory, Sources of Law and the Semantic Web",1,14
A Class of Algorithms for Distributed Constraint Optimization,1,23
Introduction to Semi-Supervised Learning,1,238
Transactional Memory,1,437
iChip Multiprocessor Architecture: Techniques to Improve Throughput and Latency,1,42
"The Memory System: You Can't Avoid It, You Can't Ignore It, You Can't Fake It",1,7
A Blossoming Development of Splines,1,5
Practical Global Illumination with Irradiance Caching,1,14
"Hypermedia Genes: An Evolutionary Perspective on Concepts, Models, and Architectures",0,0
A Biosystems Approach to Industrial Patient Monitoring and Diagnostic Devices,1,2
Advances in Waveform-Agile Sensing for Tracking,1,5
The Effects of Hypergravity and Microgravity on Biomedical Experiments,0,0
Despeckle Filtering Algorithms and Software for Ultrasound Imaging,1,20
Introduction to Continuum Biomechanics,1,4
Statistics is Easy!,1,2
Operating System Security,0,0
Automated Metadata in Multimedia Information Systems,1,5
Understanding the Financial Score,0,0
New Concepts in Digital Reference,1,2
iImage-Based Modeling of Plants and Trees,1,6
Signal Processing of Random Physiological Signals,0,0
Introduction to Linguistic Annotation and Text Analytics,1,9
Exploratory Search: Beyond the Query-Response Paradigm,1,126
Statistical Language Models for Information Retrieval,1,55
Introduction to Webometrics: Quantitative Web Research for the Social Sciences,1,90
Dependency Parsing,1,102
XML Retrieval,1,32
Understanding User-Web Interactions via Web Analytics,1,20
iHigh Dynamic Range Image Reconstruction,1,10
"Virtual Crowds: Methods, Simulation, and Control",1,82
Network Simulation,1,23
Markov Logic: An Interface Layer for Artificial Intelligence,1,125
A Gyrovector Space Approach to Hyperbolic Geometry,1,10
Interactive Shape Design,1,3
Information Theory Tools for Computer Graphics,1,8
Information Architecture: The Design and Integration of Information Spaces,1,4
Jordan Canonical Form: Application to Differential Equations,1,1
Introduction to Chinese Natural Language Processing,1,10
An Introduction to Multivariable Mathematics,0,0
Sensory Organ Replacement and Repair,0,0
Jordan Canonical Form: Theory and Practice,1,1
Spoken Dialogue Systems,1,15
The Geometry of Walker Manifolds,1,14
GPU-Based Techniques for Global Illumination Effects,1,15
Wang Tiles in Computer Graphics,1,4
Faceted Search,1,36
Estimation of Cortical Connectivity in Humans: Advanced Signal Processing Techniques,1,1
Modeling and Data Mining in Blogosphere,1,42
Essentials of Game Theory: A Concise Multidisciplinary Introduction,1,75
Quantum Computing for Computer Architects,1,11
The Datacenter as a Computer: An Introduction to the Design of Warehouse-Scale Machines,1,393
Fault Tolerant Computer Architecture,1,17
High Fidelity Haptic Rendering,1,13
High Dynamic Range Video,1,23
Real-Time Massive Model Rendering,1,16
Image and Signal Processing for Networked E-Health Applications,1,5
Introduction to Smart Antennas,1,27
Antennas with Non-Foster Matching Networks,0,0
Implanted Antennas in Medical Wireless Communications,0,0
Common Ground in Electronically Mediated Conversation,1,4
Electronically Scanned Arrays,1,19
Reconfigurable Antennas,0,0
Multiantenna Systems for MIMO Communications,0,0
Narrowband Direction of Arrival Estimation for Antenna Arrays,1,14
Brain-Machine Interface Engineering,1,26
Generalized Transmission Line Method to Study the Far-zone Radiation of Antennas under a Multilayer Structure,0,0
Intelligent Autonomous Robotics: A Robot Soccer Case Study,1,16
The Theory of Timed I/O Automata,1,97
Introductory Tiling Theory for Computer Graphics,1,5
Reading and Writing the Electronic Book,1,23
A Concise Introduction to Multiagent Systems and Distributed Artificial Intelligence,0,0
Representation Discovery using Harmonic Analysis,1,15
Action Programming Languages,0,0
Computer Architecture Techniques for Power-Efficiency,1,61
On-Chip Networks,1,18
Basic Probability Theory for Biomedical Engineers,1,1
Intermediate Probability Theory for Biomedical Engineers,0,0
Advanced Probability Theory for Biomedical Engineers,0,0
Fundamentals of Respiratory Sounds and Analysis,0,0
Bioinstrumentation,1,2
BioNanotechnology,0,0
Capstone Design Courses: Producing Industry-Ready Biomedical Engineers,1,1
Introduction to Statistics for Biomedical Engineers,1,5
Multimodal Imaging in Neurology: Special Focus on MRI Applications and MEG,1,1
CIT (1),6,145
CIT (2),7,123
AAMAS-OAMAS,5,72
BCS HCI (2),11,498
BCS HCI (1),13,611
BNCOD Workshops,3,18
COST Action 291 Final Report,2,17
CSCWD (1),10,405
CSCWD (2),9,345
GCB,4,49
AIAI Workshops,3,44
LA-WEB/CLIHC,5,95
HDI,3,20
SIGGRAPH ASIA Posters,3,39
SIGGRAPH ASIA Animations,0,0
SIGGRAPH ASIA Educators Program,2,9
SIGGRAPH ASIA Courses,5,94
SIGGRAPH ASIA Art Gallery & Emerging Technologies,3,184
Beratung in der Softwareentwicklung,1,1
CIMCA/IAWTIC/ISE,8,366
ICANNGA,6,136
SASO Workshops,9,387
MOMPES,10,254
MDB/MOMPES,7,135
FGCN (3: BSBT),3,32
IFSA/EUSFLAT Conf.,10,670
ICIRA,6,178
AGS,7,139
ACIIDS,7,164
3DOR,11,342
ILC,3,18
QUATIC,8,349
APSCC,15,1628
DBTA,5,160
WIAMIS,11,715
SCALCOM-EMBEDDEDCOM,5,131
SERVICES I,18,1172
SERVICES II,5,58
SBSC,3,33
BIFE,6,155
IPC,9,253
BCI,4,74
BROADCOM,5,135
CAR,6,98
CASON,6,170
BLISS,8,231
ICTA,2,17
BIOTECHNO,3,48
BMAS,2,10
ASONAM,11,827
ALPIT,8,407
VRCAI,8,421
VRCIA,15,636
ARTCOM,7,371
SISAP,10,359
CSO (1),8,294
CSO (2),6,159
AP2PS,4,59
CSIE (1),6,148
CSIE (3),5,121
CSIE (2),3,69
CSIE (4),5,163
CSIE (5),5,158
CSIE (6),4,85
CSIE (7),5,146
MSPE,4,45
CIIA,2,9
EIG,0,0
SSME,3,51
ICECS,7,611
ICETC,4,64
PACCS,5,161
EMS,8,436
CIKM-PAVLAD,2,7
IADIS AC (1),3,22
IADIS AC (2),3,26
ICNC (5),5,91
ICNC (4),5,92
ICNC (6),4,61
ISDA (2),7,285
SWPM,4,82
ASM,7,156
FSKD (6),3,53
HIS (1),7,185
HIS (2),5,104
HIS (3),7,151
ISMBS,4,44
CSTST,8,292
ICAART (1),6,202
ICAART (2),5,142
ICCNSM,4,78
MALLOW,8,232
ISCID (1),3,55
ISCID (2),3,44
ISCSCT (1),5,152
ISCSCT (2),5,185
ROBIO,15,2797
ICCMS,6,90
ICETET,7,280
SGAI Conf.,9,256
WGEC,4,82
ETT,3,34
ICASSP,45,27947
IFITA (3),3,24
ESIAT (1),3,53
ESIAT (2),4,59
HESSD,2,21
NTMS,10,526
EuroPLoP,7,250
KEOD,8,206
KDIR,6,272
KMIS,6,137
IJCCI,5,74
it+ti - Informationstechnik und Technische Informatik,5,150
T. Aspect-Oriented Software Development VI,6,124
IEEE T. Haptics,16,991
Advances in Adaptive Data Analysis,9,687
Earth Science Informatics,7,193
IJKESDP,5,108
Annals of GIS,5,125
TOCT,10,352
Cryptography and Communications,7,190
I. J. Computer-Supported Collaborative Learning,15,750
Journal of Zhejiang University - Science C,6,218
J. Location Based Services,11,429
Automatisierungstechnik,4,69
Interfaces,11,558
Decision Analysis,13,532
Management Science,36,5684
CSWS,1,3
Advanced Course: Net Theory and Applications 1975,0,0
Komplexität von Entscheidungsproblemen,1,28
ACCV (3),10,411
ACL (Short Papers),21,2111
ACL (Demo Papers),4,125
ACL (Student Research Workshop),4,47
ACL (Tutorial Abstracts),1,7
ACL (Companion),11,592
Software Development and Ada,0,0
ADBIS (Workshops),4,49
Australian Computer Science Communications,0,0
CEUR Workshop Proceedings,0,0
25 Years GULP,3,33
AISCM,1,3
AOSD Industry Track,0,0
COIN@AAMAS&IJCAI&MALLOW,8,125
"Correct System Design, Recent Insight and Advances",0,0
Computational Logic. Logic Programming and Beyond,2,16
25 Years CSP,1,22
Informatik in Recht und Verwaltung,0,0
Algorithms and Applications,4,44
Essays in Memory of Amir Pnueli,4,51
Fields of Logic and Computation,7,96
Aspects of Natural Language Processing,4,46
"Concurrency, Compositionality, and Correctness",5,51
BMMDS/EMMSAD,11,523
CGI,4,50
CIAPR,0,0
Method of Programming,1,6
CL,0,0
CLEF (Notebook Papers/LABs/Workshops),11,542
CLIMA,3,40
CLIMA XI,6,69
CMMR/ICAD,3,33
COLING (Posters),16,1195
COLING (Demos),8,139
COMOD,0,0
COST 2102 Training School,7,181
CVRMed-MRCAS,0,0
Dagstuhl Seminar on Operating Systems of the 90s and Beyond,1,2
Informatik und Philosophie,0,0
Informatics - 10 Years Back. 10 Years Ahead.,1,7
PTCS,0,0
Language-Based Security,0,0
Scientific Visualization: Advanced Concepts,3,32
Similarity-Based Clustering,3,35
Advanced Database Research and Development Series,0,0
DASFAA (1),7,236
DASFAA (2),8,235
Data Communication Systems and their Performance,0,0
The Kluwer International Series in Engineering and Computer Science 296,1,29
DEXA (2),5,128
DEXA (1),7,188
Data Structures and Efficient Algorithm,1,1
DIALM-PODC,3,39
International Workshop on Design Issues in Anonymity and Unobservability,0,0
DMIVA,6,137
DVS-IS,0,0
Empirical Methods in Natural Language Generation,7,156
ECCB (Supplement of Bioinformatics),0,0
ECCB/JBI (Supplement of Bioinformatics),0,0
ECMFA,8,242
WRT,6,135
EDBT/ICDT Workshops,9,306
EDCC-CARS,4,42
School on Embedded Systems,1,13
Euro Summer School on Trends in Computer Science,0,0
EGC (best of volume),3,51
High Performance Graphics,14,653
Advances in Computer Graphics Hardware I,0,0
Advances in computer graphics hardware II,0,0
Advances in computer graphics hardware III,0,0
Advances in Computer Graphics Hardware IV,0,0
Advances in Computer Graphics Hardware VI,0,0
EGOVIS,4,59
Advances in computer graphics I,0,0
Advances in computer graphics II,0,0
Advances in Computer Graphics III,0,0
Advances in Computer Graphics IV,0,0
Advances in computer graphics V,0,0
Advances in Computer Graphics VI,0,0
ER PhD Colloquium,0,0
ESA (1),9,255
ESA (2),6,131
DPM/SETOP,5,119
ESSLLI Student Sessions,2,9
European Summer School on Multi-Agent Control,0,0
ESWC (2),13,631
ESWC (1),16,699
EURASIP,1,3
Euro-Par (1),8,272
Euro-Par (2),10,313
EvoApplications (2),6,197
EvoApplications (1),9,393
lectronic Voting in Europe,0,0
ESWN,1,2
Financial Cryptography Workshops,6,289
Proceedings of the Second Annual Symposium and Papers from the First Annual Symposium on Switching Circuit Theory and Logical Design,0,0
Proceedings of the Third Annual Symposium on Switching Circuit Theory and Logical Design,0,0
Proceedings of the Fourth Annual Symposium on Switching Circuit Theory and Logical Design,0,0
Proceedings of the Fifth Annual Symposium on Switching Circuit Theory and Logical Design,0,0
Proceedings of the Sixth Annual Symposium on Switching Circuit Theory and Logical Design,0,0
Conference Record of 1966 Seventh Annual Symposium on Switching and Automata Theory,0,0
Conference Record of 1967 Eighth Annual Symposium on Switching and Automata Theory,0,0
Conference Record of 1968 Ninth Annual Symposium on Switching and Automata Theory,0,0
Conference Record of 1970 Eleventh Annual Symposium on Switching and Automata Theory,0,0
Conference Record 1971 Twelfth Annual Symposium on Switching and Automata Theory,0,0
13th Annual Symposium on Switching and Automata Theory,0,0
14th Annual Symposium on Switching and Automata Theory,0,0
15th Annual Symposium on Switching and Automata Theory,0,0
Frauenwelt - Computerräume,0,0
GAMEON,5,110
GBMP,0,0
GPC Workshops,11,453
EuroHaptics (2),6,120
World Haptics,5,155
EuroHaptics (1),6,139
HoloMAST,0,0
HoHotOS,11,478
HT,10,501
Human.Society.Internet,0,0
IBM Symposium: Programming Methodology,0,0
LVA/ICA,8,336
ICA3PP (1),6,258
ICA3PP (2),4,57
ICAISC (2),5,132
ICAISC (1),5,134
ICANN (3),4,131
ICCS (4),1,2
ICCHP (1),4,123
ICCHP (2),6,146
IGCI,1,8
ICLP (Technical Communications),6,163
ICNC,7,591
WMMP,3,37
HBU,6,155
ICSE Workshop on SE-CHI,1,12
ICSE (2),13,901
ICSE (1),24,1439
AST,15,680
SEAMS,14,561
ICSOC/ServiceWave Workshops,12,421
ICSOFT,2,7
IWCS,0,0
The School of the Future,0,0
Educating Professionals for Network-Centric Organisations,0,0
DoCEIS,5,117
AN,0,0
System Modeling and Optimization,0,0
DSS,4,52
IJCIA,1,5
Industrial Conference on Data Mining - Poster and Industry Proceedings,2,9
Interval Mathemantics,0,0
IPMU (1),5,126
IPMU (2),4,78
IPSEN,1,167
ICIQ,8,263
IS4TM,1,8
ICVC (2),5,129
Intelligent Tutoring Systems (2),7,249
Intelligent Tutoring Systems (1),9,295
IW-SAPF-3,1,3
Java Card,1,1
JSAI-isAI Workshops,5,74
SNAKDD,10,245
LID,4,33
Logics of Programs,0,0
LOPSTR/META,0,0
"Modelling, Identification, and Control",0,0
MCBR-CDS,5,89
STACOM/CESC,4,67
Prostate Cancer Imaging,6,71
MINAR,0,0
E-Business - Integration industrieller ERP-Architekturen,1,3
MKWI (1),0,0
MKWI (2),0,0
MKWI (3),0,0
MKWI,0,0
MMB/DFT,6,93
MMM-ACMS,0,0
HLT-NAACL (Student Research Workshop and Doctoral Consortium),5,79
HLT-NAACL (Demos),2,41
NMA,4,62
NPC Workshops,7,214
Eurographics Workshop on Object-Oriented Graphics,0,0
PAKDD (1),6,236
PAKDD (2),8,316
ECML/PKDD (3),9,506
POPL: The First Ten Years,0,0
PPAM (1),7,206
PPAM (2),4,107
PPSN (2),6,158
PPSN (1),11,378
PRICAI Workshop: Intelligent Agent Systems,1,15
ROOM,0,0
IEEE Real-Time Technology and Applications Symposium,0,0
"Distributed Data Acquisition, Computing, and Control Symposium",0,0
ABiALS book,0,0
SAT (Selected Papers),1,6
IBERAMIA-SBIA Open Discussion Track,0,0
SERA (selected papers),4,72
Green Networking,9,270
ApSys,5,116
SIGGRAPH Emerging Technologies,4,82
SIGIR Workshop: Distributed Multimedia Information Retrieval,0,0
Peer-to-Peer Information Retrieval,0,0
Storage and Retrieval for Media Databases,28,3376
Storage and Retrieval Methods and Applications for Multimedia,13,704
SUTC/UMC,8,198
Workshop on the Semantic Web,0,0
IceTAL,4,76
IFIP Conference Proceedings,0,0
Workshops in Computing,1,171
TIC,1,1
TPPP,0,0
VizSEC/DMSEC,0,0
VLSI Design / ASPDAC,0,0
WAF,0,0
Workshop on Wide Area Networks and High Performance Computing,0,0
SOAR,4,51
Industrialisierung des Software-Managements,0,0
